chembl_id,generic_name,max_phase,mol_type,n_synonyms,brand_names,research_codes
CHEMBL601719,crizotinib,4.0,Small molecule,12,crizotinib|crizotinib|xalkori,nsc-756645|pf-02341066
CHEMBL603,zafirlukast,4.0,Small molecule,14,accolate|zafirlukast|zafirlukast|zafirlukast|zafirlukast,"ici 204,219|ici-204219"
CHEMBL603469,lestaurtinib,3.0,Small molecule,12,lestaurtinib|lestaurtinib,a-154475|a-154475.0|cep-701|kt-555|kt-5555
CHEMBL6067481,colistin,4.0,Unknown,8,colistin|sogecoli,
CHEMBL6067485,gentamicin,4.0,Small molecule,12,gentamicin|gentamicin,
CHEMBL6067492,bleomycin,4.0,Unknown,11,bleo|bleomycin,nsc-125066
CHEMBL6067493,bleomycin sulfate,4.0,Unknown,12,blenoxane|bleomycin sulfate|bleomycin sulfate,
CHEMBL6067962,sodium stibogluconate,4.0,Small molecule,12,pentostam|sodium stibogluconate,
CHEMBL6067966,dazostinag,2.0,Small molecule,7,dazostinag|dazostinag,tak-676
CHEMBL6067967,nedometinib,2.0,Small molecule,4,nedometinib,nfx-179
CHEMBL6068000,idroxioleic acid,2.0,Small molecule,11,idroxioleic acid|idroxioleic acid,2-ohoa|nfx-88|nfx88|sml-0256|sml0256
CHEMBL6068008,asandeutertinib,2.0,Small molecule,4,asandeutertinib,
CHEMBL6068010,flezurafenib,2.0,Small molecule,3,flezurafenib,
CHEMBL6068011,foselutoclax,2.0,Small molecule,4,foselutoclax,
CHEMBL6068012,fovinaciclib,2.0,Small molecule,3,fovinaciclib,
CHEMBL6068016,ibrilatazar,2.0,Small molecule,10,ibrilatazar,abtl0812|lp-10218|lp10218|scln-0812|scln0812
CHEMBL6068018,inlexisertib,2.0,Small molecule,5,inlexisertib,dcc-3116 free base|dcc3116 free base
CHEMBL6068019,iodofalan i-131,2.0,Small molecule,11,iodofalan (131i)|iodofalan i-131,131i-tlx-101|acd-101
CHEMBL6068021,lirodegimod,2.0,Small molecule,3,lirodegimod,
CHEMBL6068023,neladalkib,2.0,Small molecule,3,neladalkib,
CHEMBL6068027,potrasertib,2.0,Small molecule,3,potrasertib,
CHEMBL6068032,surzetoclax,2.0,Small molecule,3,surzetoclax,
CHEMBL6068034,talorasib,2.0,Small molecule,3,talorasib,
CHEMBL6068036,vilzemetkib,2.0,Small molecule,3,vilzemetkib,
CHEMBL6068037,zamzetoclax,2.0,Small molecule,3,zamzetoclax,
CHEMBL6068044,bosmolisib,2.0,Small molecule,5,bosmolisib,br-101801|br101801
CHEMBL6068047,deulorlatinib,2.0,Small molecule,3,deulorlatinib,
CHEMBL6068052,fanregratinib,2.0,Small molecule,3,fanregratinib,
CHEMBL6068059,luvometinib,2.0,Small molecule,5,luvometinib,fcn159
CHEMBL6068060,mocaciclib,2.0,Small molecule,4,mocaciclib,cdk7-in-21
CHEMBL6068061,mosperafenib,2.0,Small molecule,3,mosperafenib,
CHEMBL6068064,orenasitecan,2.0,Small molecule,3,orenasitecan,
CHEMBL6068067,lead (212pb) bamzireotide navoxetan,2.0,Protein,3,lead (212pb) bamzireotide navoxetan,
CHEMBL6068068,lead (212pb) lapemelanotide zapixetan,2.0,Protein,3,lead (212pb) lapemelanotide zapixetan,
CHEMBL6068069,ranosidenib,2.0,Small molecule,4,ranosidenib,
CHEMBL6068072,remzistotug,2.0,Antibody,5,remzistotug,gsk-4381562a|gsk4381562a
CHEMBL6068074,sevabertinib,2.0,Small molecule,3,sevabertinib,
CHEMBL6068075,soxataltinib,2.0,Small molecule,3,soxataltinib,
CHEMBL6068078,veonetinib,2.0,Small molecule,3,veonetinib,
CHEMBL6068086,aldastotug,2.0,Antibody,4,aldastotug,
CHEMBL6068087,amostomig,2.0,Antibody,3,amostomig,
CHEMBL6068088,amulirafusp alfa,2.0,Protein,3,amulirafusp alfa,
CHEMBL6068089,ansipastobart,2.0,Antibody,3,ansipastobart,
CHEMBL6068090,aplitabart,2.0,Antibody,7,aplitabart,igm-8444|igm8444
CHEMBL6068091,atigotatug,2.0,Antibody,6,atigotatug,bms-986012
CHEMBL6068092,azirkitug,2.0,Protein,3,azirkitug,
CHEMBL6068093,belacabnagene franleucel,2.0,Gene,3,belacabnagene franleucel,
CHEMBL6068095,bexatamig,2.0,Antibody,3,bexatamig,
CHEMBL6068098,cafelkibart,2.0,Antibody,5,cafelkibart,lm108
CHEMBL6068099,calotatug,2.0,Antibody,5,calotatug,xmt-1519|xmt1519
CHEMBL6068100,calotatug ginistinag,2.0,Antibody,3,calotatug ginistinag,
CHEMBL6068102,cesnicabtagene autoleucel,2.0,Gene,3,cesnicabtagene autoleucel,
CHEMBL6068107,cugrastomig,2.0,Antibody,3,cugrastomig,
CHEMBL6068108,denikitug,2.0,Antibody,3,denikitug,
CHEMBL6068109,dibotatug,2.0,Antibody,4,dibotatug,
CHEMBL6068110,donitabart,2.0,Antibody,3,donitabart,
CHEMBL6068117,elzocabtagene autoleucel,2.0,Gene,3,elzocabtagene autoleucel,
CHEMBL6068118,emiltatug,2.0,Antibody,5,emiltatug,xmt-1604|xmt1604
CHEMBL6068119,emiltatug ledadotin,2.0,Antibody,3,emiltatug ledadotin,
CHEMBL6068120,epsametostat,2.0,Small molecule,4,epsametostat,(r)-hh-2853
CHEMBL6068121,etakafusp alfa,2.0,Protein,5,etakafusp alfa,ab-248
CHEMBL6068122,gimistotug,3.0,Antibody,5,gimistotug,bgba445
CHEMBL6068123,gocatamig,2.0,Antibody,3,gocatamig,
CHEMBL6068126,invikafusp alfa,2.0,Protein,3,invikafusp alfa,
CHEMBL6068127,lanerkitug,2.0,Antibody,5,lanerkitug,bay 3375968|bay-3375968
CHEMBL6068130,linclatamig,2.0,Antibody,3,linclatamig,
CHEMBL6068135,lumistobart,2.0,Antibody,5,lumistobart,br-105|br105
CHEMBL6068136,lunbotinib,2.0,Small molecule,3,lunbotinib,
CHEMBL6068137,lutetium (lu177) rosopatamab tetraxetan,2.0,Antibody,3,lutetium (lu177) rosopatamab tetraxetan,
CHEMBL6068140,micvotabart,2.0,Antibody,3,micvotabart,
CHEMBL6068141,micvotabart pelidotin,2.0,Antibody,3,micvotabart pelidotin,
CHEMBL6068143,mipletamig,2.0,Antibody,3,mipletamig,
CHEMBL6068144,misitatug,2.0,Antibody,3,misitatug,
CHEMBL6068145,misitatug blivedotin,2.0,Antibody,3,misitatug blivedotin,
CHEMBL6068146,mozistobart,2.0,Antibody,4,mozistobart,
CHEMBL6068147,mozistobart zoratolimod,2.0,Antibody,3,mozistobart zoratolimod,
CHEMBL6068149,nendocabtagene onogedleucel,2.0,Gene,7,nendocabtagene onogedleucel,allo 715|allo-715|allo715
CHEMBL6068151,obrixtamig,2.0,Antibody,5,obrixtamig,bi-764532|bi764532
CHEMBL6068154,olintatug,2.0,Antibody,3,olintatug,
CHEMBL6068155,olintatug tesirine,2.0,Antibody,3,olintatug tesirine,
CHEMBL6068157,opugotamig olatansine,2.0,Antibody,3,opugotamig olatansine,
CHEMBL6068158,osencabtagene autoleucel,2.0,Gene,3,osencabtagene autoleucel,
CHEMBL6068161,paluratide,2.0,Protein,3,paluratide,
CHEMBL6068162,palverafusp alfa,2.0,Protein,5,palverafusp alfa,imm-2510
CHEMBL6068163,podentamig,2.0,Antibody,4,podentamig,hpn-217
CHEMBL6068164,precemtabart,2.0,Antibody,3,precemtabart,
CHEMBL6068165,precemtabart tocentecan,2.0,Antibody,3,precemtabart tocentecan,
CHEMBL6068167,remvulimorgene autoleucel,2.0,Gene,3,remvulimorgene autoleucel,
CHEMBL6068168,rinatabart,2.0,Antibody,4,rinatabart,pro-1184 mab
CHEMBL6068169,rinatabart sesutecan,2.0,Antibody,3,rinatabart sesutecan,
CHEMBL6068170,samatatug,2.0,Antibody,4,samatatug,xb-002 mab
CHEMBL6068171,samatatug zovodotin,2.0,Antibody,3,samatatug zovodotin,
CHEMBL6068173,setidegrasib,2.0,Small molecule,3,setidegrasib,
CHEMBL6068177,talogreptide mesaroxetan,2.0,Small molecule,4,talogreptide mesaroxetan,sar-bbn free base non-labeled
CHEMBL6068178,tazlestobart,2.0,Antibody,3,tazlestobart,
CHEMBL6068179,tecotabart,2.0,Antibody,4,tecotabart,lm-102
CHEMBL6068180,tecotabart vedotin,2.0,Antibody,3,tecotabart vedotin,
CHEMBL6068181,telisotuzumab adizutecan,2.0,Antibody,3,telisotuzumab adizutecan,
CHEMBL6068182,tilatamig,2.0,Antibody,3,tilatamig,
CHEMBL6068183,tilatamig samrotecan,2.0,Antibody,3,tilatamig samrotecan,
CHEMBL6068184,trastuzumab envedotin,3.0,Antibody drug conjugate,5,trastuzumab envedotin,dp-303c
CHEMBL6068186,ulintoclax pegondrimer,2.0,Small molecule,3,ulintoclax pegondrimer,
CHEMBL6068187,umikibart,2.0,Antibody,5,umikibart,yyb-101
CHEMBL6068189,vislarafusp alfa,2.0,Protein,5,vislarafusp alfa,imm-2902
CHEMBL6068195,zubotamig,2.0,Antibody,3,zubotamig,
CHEMBL6068196,abipapogene suvaplasmid,2.0,Gene,5,abipapogene suvaplasmid,vb-10.16
CHEMBL6068197,adargiminase,2.0,Enzyme,3,adargiminase,
CHEMBL6068199,alcestobart,2.0,Antibody,3,alcestobart,
CHEMBL6068207,atenastobart,2.0,Antibody,3,atenastobart,
CHEMBL6068208,azerutamig,2.0,Antibody,3,azerutamig,
CHEMBL6068210,becotatug vedotin,3.0,Antibody drug conjugate,7,becotatug vedotin,
CHEMBL6068215,brivestobart,2.0,Antibody,4,brivestobart,
CHEMBL6068220,casdatifan,2.0,Small molecule,3,casdatifan,
CHEMBL6068221,caxmotabart,2.0,Antibody,3,caxmotabart,
CHEMBL6068222,caxmotabart entudotin,2.0,Antibody,3,caxmotabart entudotin,
CHEMBL6068223,cetuximab beta,2.0,Antibody,3,cetuximab beta,
CHEMBL6068224,ciletatug,2.0,Antibody,3,ciletatug,
CHEMBL6068225,ciletatug vedotin,2.0,Antibody,3,ciletatug vedotin,
CHEMBL6068226,cizutamig,2.0,Antibody,4,cizutamig,
CHEMBL6068227,clesitamig,2.0,Antibody,3,clesitamig,
CHEMBL6068228,comsaleucel,2.0,Cell,4,comsaleucel,
CHEMBL6068235,eclutatug,2.0,Antibody,4,eclutatug,
CHEMBL6068236,efarindodekin alfa,2.0,Protein,3,efarindodekin alfa,
CHEMBL6068237,efdelikofusp alfa,2.0,Protein,3,efdelikofusp alfa,
CHEMBL6068239,efgitasialase alfa,2.0,Enzyme,3,efgitasialase alfa,
CHEMBL6068243,efzilonkofusp alfa,2.0,Protein,3,efzilonkofusp alfa,
CHEMBL6068244,eltivutabart,2.0,Antibody,3,eltivutabart,
CHEMBL6068246,emunkitug,2.0,Antibody,5,emunkitug,hfb-200301
CHEMBL6068247,etivelcabtagene erigedleucel,2.0,Gene,3,etivelcabtagene erigedleucel,
CHEMBL6068248,felmetatug,2.0,Antibody,3,felmetatug,
CHEMBL6068249,felmetatug vedotin,2.0,Antibody,3,felmetatug vedotin,
CHEMBL6068256,intismeran autogene,2.0,Oligonucleotide,4,intismeran autogene,mrna4157
CHEMBL6068257,itanistomig,2.0,Antibody,3,itanistomig,
CHEMBL6068258,larnefpendekin alfa,2.0,Protein,3,larnefpendekin alfa,
CHEMBL6068259,lasmecabtagene timgedleucel,2.0,Gene,3,lasmecabtagene timgedleucel,
CHEMBL6068260,linoserpaturev,2.0,Unknown,3,linoserpaturev,
CHEMBL6068263,lutadenovec autogene,2.0,Gene,4,lutadenovec autogene,
CHEMBL6068264,macitegtagene autoleucel,2.0,Gene,3,macitegtagene autoleucel,
CHEMBL6068265,mavrostobart,2.0,Antibody,5,mavrostobart,pt-199
CHEMBL6068270,nespecabtagene autoleucel,2.0,Gene,3,nespecabtagene autoleucel,
CHEMBL6068273,nuvustotug,2.0,Antibody,3,nuvustotug,
CHEMBL6068274,omectatug,2.0,Antibody,3,omectatug,
CHEMBL6068276,otekinogene vusaplasmid,2.0,Gene,3,otekinogene vusaplasmid,
CHEMBL6068277,pamlectabart,2.0,Antibody,4,pamlectabart,j22.9-isy-d265c
CHEMBL6068278,pamlectabart tismanitin,2.0,Antibody,4,pamlectabart tismanitin,j22.9-isy-d265c-30.2115
CHEMBL6068280,pasritamig,2.0,Antibody,4,pasritamig,
CHEMBL6068281,peluntamig,2.0,Antibody,4,peluntamig,
CHEMBL6068282,persicabtagene lemgedleucel,2.0,Gene,3,persicabtagene lemgedleucel,
CHEMBL6068290,safimestomig,2.0,Antibody,4,safimestomig,
CHEMBL6068291,sapecmeran autogene,2.0,Oligonucleotide,4,sapecmeran autogene,
CHEMBL6068292,senacnagene enfaleucel,2.0,Gene,3,senacnagene enfaleucel,
CHEMBL6068294,solabafusp alfa,2.0,Protein,3,solabafusp alfa,
CHEMBL6068295,solnerstotug,2.0,Antibody,4,solnerstotug,sns-101
CHEMBL6068296,sonesitatug,2.0,Antibody,5,sonesitatug,cm-311|cm311
CHEMBL6068297,sonesitatug vedotin,2.0,Antibody,3,sonesitatug vedotin,
CHEMBL6068299,sovipostobart beta,2.0,Antibody,3,sovipostobart beta,
CHEMBL6068300,spevatamig,2.0,Antibody,4,spevatamig,pt-886
CHEMBL6068301,surovatamig,2.0,Antibody,6,surovatamig,azd-0486|tnb-486
CHEMBL6068306,tizetatug,2.0,Antibody,5,tizetatug,hrp-02606|hrp02606
CHEMBL6068307,tizetatug rezetecan,2.0,Antibody,3,tizetatug rezetecan,
CHEMBL6068308,tovecimig,2.0,Antibody,3,tovecimig,
CHEMBL6068309,trastuzumab pamirtecan,2.0,Antibody drug conjugate,4,trastuzumab pamirtecan,db-1303
CHEMBL6068310,trevotamig,2.0,Antibody,3,trevotamig,
CHEMBL6068313,velinotamig,2.0,Antibody,3,velinotamig,
CHEMBL6068316,vispacabtagene regedleucel,2.0,Gene,3,vispacabtagene regedleucel,
CHEMBL6068319,zabilugene almadenorepvec,2.0,Gene,3,zabilugene almadenorepvec,
CHEMBL6068423,estetrol,4.0,Small molecule,6,estetrol|estetrol component of nextstellis|estetrol monohydrate,e4 hydrous
CHEMBL6068451,ivonescimab,3.0,Antibody,7,ivonescimab,ak-112|ak112|smt-112|smt112
CHEMBL6068465,uzatresgene autoleucel,2.0,Gene,5,uzatresgene autoleucel|uzatresgene autoleucel,adp-a2m4cd8
CHEMBL6068497,omidubicel non-cultured fraction,4.0,Cell,2,omidubicel non-cultured fraction component of omisirge,
CHEMBL6068503,selenium,3.0,Small molecule,4,b-traxim se|selsaf 2000,se
CHEMBL6068562,sph-5030,2.0,Small molecule,2,,
CHEMBL6068592,tinzaparin,3.0,Oligosaccharide,1,,
CHEMBL6068600,zen-3694,2.0,Small molecule,4,,zen3694
CHEMBL607023,tempol,2.0,Small molecule,8,,mbm-02|nsc-142784|spj-701|zj-701
CHEMBL607707,pelitinib,2.0,Small molecule,5,pelitinib|pelitinib,ekb-569|way-ekb-569
CHEMBL608533,midostaurin,4.0,Small molecule,19,midostaurin|midostaurin|rydapt,cgp 41251|cgp-41251|nsc-656576|nvp-pkc412|pkc 412
CHEMBL61511,perfosfamide,2.0,Small molecule,9,perfosfamide|perfosfamide|pergamid,4-hc|nsc-181815
CHEMBL61872,talampanel,2.0,Small molecule,7,talampanel,gyki-53773|ly-300164
CHEMBL622,etodolac,4.0,Small molecule,33,ebretin|etodolac|etodolac|etodolac|etodolac,"ay-24,236|ay-24-236|ay-24236|nih-9918|nsc-282126"
CHEMBL628,pentoxifylline,4.0,Small molecule,25,neotren mr|oxpentifylline|pentoxifylline|pentoxifylline|pentoxifylline,bl 191|bl-191|c04ad03|nsc-637086|nsc-758481
CHEMBL635,prednisone,4.0,Small molecule,32,cortan|cortancyl|decortisyl|delta-dome|deltasone,nsc-10023
CHEMBL641,atomoxetine,4.0,Small molecule,10,atomoxetine|atomoxetine|atomoxetine component of ad-109|atomoxetine component of ad109|atomoxetine component of ad-313,
CHEMBL64130,napabucasin,3.0,Small molecule,10,napabucasin|napabucasin,bbi-608|bbi608
CHEMBL64391,itraconazole,4.0,Small molecule,36,fungitraxx|itraconazole|itraconazole|itraconazole|itraconazole,"nsc-759239|r 51,211|r-51211"
CHEMBL645,bisoprolol,4.0,Small molecule,9,bisoprolol|bisoprolol|bisoprolol,"cl 297,939|emd 33 512"
CHEMBL650,methylprednisolone,4.0,Small molecule,15,medrol|medrone|methylprednisolone|methylprednisolone|methylprednisolone component of neo-medrol,"j3.872e|nsc-19987|u-67,590a"
CHEMBL651,methadone,4.0,Small molecule,15,methadone,ids-nm-002
CHEMBL65375,tipiracil hydrochloride,4.0,Small molecule,9,tipiracil hydrochloride|tipiracil hydrochloride component of lonsurf|tipiracil hydrochloride component of s-95005|tipiracil hydrochloride component of tas-102,tas-1-462|tpi
CHEMBL655,midazolam,4.0,Small molecule,14,midazolam|midazolam|midazolam in 0.8% sodium chloride|midazolam in 0.9% sodium chloride|nayzilam,usl-261|usl261
CHEMBL656,oxycodone,4.0,Small molecule,26,oxycodone|oxycodone|oxycodone|proladone|xtampza er,ids-no-002|n02aa05|nsc-19043|pf-00345439|pti-821
CHEMBL657,diphenhydramine,4.0,Small molecule,6,diphenhydramine,
CHEMBL671,thiotepa,4.0,Small molecule,18,tepadina|tepylute|thioplex|thiotepa|thiotepa,nsc-6396
CHEMBL67279,talabostat,3.0,Small molecule,5,talabostat|talabostat,pt-100
CHEMBL675,alendronate sodium,4.0,Small molecule,23,alendronate sodium|alendronate sodium|alendronate sodium component of fosamax plus d|binosto|fosamax,"g-704,650|g-704650|mk-217|nsc-722597|nsc-758931"
CHEMBL679,epinephrine,4.0,Small molecule,67,adrenaclick|adrenalin|adren co|ana-guard|ana-kit,nsc-62786
CHEMBL68117,vosaroxin,3.0,Small molecule,9,vosaroxin|vosaroxin,ag-7352|sns-595|spc-595
CHEMBL685,mebendazole,4.0,Small molecule,24,emverm|mebendazole|mebendazole|mebendazole|mebenvet,"nsc-184849|r 17,635|r-17635"
CHEMBL688,fentanyl citrate,4.0,Small molecule,29,abstral|actiq|effentora|fentanyl citrate|fentanyl citrate,mcn-jr-4263-49|r-4263
CHEMBL689,mannitol,4.0,Small molecule,43,aridol kit|bronchitol|diosmol|mannitol component of sorbitol-|osmitrol,e-421|ins-421|ins no.421|nsc-407017
CHEMBL690,pravastatin sodium,4.0,Small molecule,20,elisor|lipemol|liplat|lipostat|pravachol,"cs-514|nsc-759253|sq-31,000|sq-31000"
CHEMBL691,ethinyl estradiol,4.0,Small molecule,96,estinyl|ethinylestradiol|ethinyl estradiol component of alesse|ethinyl estradiol component of altavera|ethinyl estradiol component of annovera,nsc-10973
CHEMBL70,morphine,4.0,Small molecule,16,,ids-nm-009|n02aa01
CHEMBL702,piperacillin,4.0,Small molecule,13,piperacillin|piperacillin,
CHEMBL704,mesalamine,4.0,Small molecule,34,apriso|asacol|asacol hd|canasa|coltec ec,max-002|nsc-38877
CHEMBL705,alitretinoin,4.0,Small molecule,27,alitretinoin|alitretinoin|alitretinoin|panretin|toctino,agn 192013|agn-192013|agn192013|alrt-1057|alrt1057
CHEMBL710,finasteride,4.0,Small molecule,20,aindeem|finasteride|finasteride|finasteride|finasteride,mk-906|nsc-741485|nsc-759318
CHEMBL71263,vadimezan,3.0,Small molecule,7,vadimezan,as-1404|asa-404|asa404|dmxaa|nsc-640488
CHEMBL715,olanzapine,4.0,Small molecule,40,arkolamyl|olansek|olanzapine|olanzapine|olanzapine,ly-170053|ly170053
CHEMBL71595,hydrogen peroxide,4.0,Small molecule,14,crystacide|eskata|hioxyl|peroxyl,a-101|nsc-19892
CHEMBL717,medroxyprogesterone acetate,4.0,Small molecule,36,adgyn medro|amen|climanor|curretab|cycrin,g03ac06|nsc-21171|nsc-26386|nsc-27408|tv-46046
CHEMBL723,carvedilol,4.0,Small molecule,34,artist|carvedilol|carvedilol|carvedilol|carvedilol,bm 14.190|bm-14-190|bm-14.190|bm-14190|c07ag02
CHEMBL727,thioguanine,4.0,Small molecule,20,lanvis|tabloid|thioguanine|thioguanine|tioguanine,nsc-752|nsc-76504
CHEMBL728,prochlorperazine,4.0,Small molecule,12,compazine|compro|prochlorperazine|prochlorperazine|stemetil eff,
CHEMBL730,nitroglycerin,4.0,Small molecule,58,coro-nitro|deponit 10|deponit 5|glytrin|gonitro,c01da02
CHEMBL7301,fenretinide,3.0,Small molecule,12,fenretinide|fenretinide,mcn-r-1967|nsc-760419
CHEMBL73822,apaziquone,3.0,Small molecule,12,apaziquone|apaziquone,eo-9|eo9|nor-701|nsc-382456|nsc-382459
CHEMBL74,cromolyn sodium,4.0,Small molecule,56,aerocrom|allercrom|aspire|brol-eze|catacrom,fpl-670|fpl.670|nsc-109500
CHEMBL742,ketamine,4.0,Small molecule,21,ketalar|ketamine|ketamine|ketamine component of ketafol,nsc-70151|pmi-150
CHEMBL74415,cannabinol,3.0,Small molecule,3,cannabinol,nsc-134455
CHEMBL7492,piritrexim,2.0,Small molecule,8,piritrexim,tcmdc-137235
CHEMBL75094,prinomastat,3.0,Small molecule,7,prinomastat|prinomastat,ag-3340|ag3340|kb-r-9896
CHEMBL75133,irx-4204,2.0,Small molecule,7,,agn-194204|agn194204|kb-145960|nrx-194204|nrx194204
CHEMBL7568,quinacrine,4.0,Small molecule,9,mepacrine|mepacrine,gnf-pf-5448
CHEMBL76,chloroquine,4.0,Small molecule,6,chloroquine,nsc-187208
CHEMBL760,anagrelide,4.0,Small molecule,6,anagrelide|anagrelide,
CHEMBL76222,rebimastat,2.0,Small molecule,8,rebimastat|rebimastat,bms-275291|bms 275291-01|bms-275291-01|d-2163|d2163
CHEMBL766,cilastatin,4.0,Small molecule,7,cilastatin|cilastatin,
CHEMBL77305,rubitecan,3.0,Small molecule,11,rubitecan|rubitecan,rfs 2000|rfs-2000|rfs2000
CHEMBL77517,indisulam,2.0,Small molecule,7,indisulam|indisulam|indisulam,e-7070|e7070
CHEMBL777,clavulanic acid,4.0,Small molecule,9,clavulanic acid,brl 14151|brl-14151|rx-10100
CHEMBL778,dexmedetomidine,4.0,Small molecule,9,dexmedetomidine|dexmedetomidine|dexmedetomidine,mpv-1440
CHEMBL779,tadalafil,4.0,Small molecule,31,adcirca|adcirca (previously tadalafil lilly)|chewtadzy|cialis|tadalafil,ic-351|ic351|ly-450190|ly450190|nsc-750236
CHEMBL786,tamoxifen citrate,4.0,Small molecule,36,emblon|fentamox 10|fentamox 20|kentadex|kessar 10,"ici 46,474|ici-46474|i.c.i.46474 citrate|nsc-180973|nsc-757345"
CHEMBL79,lidocaine,4.0,Small molecule,35,alphacaine|dentipatch|lidocaine|lidocaine|lidocaine component of emla,algrx 3268|algrx-3268|nsc-40030
CHEMBL796,methylphenidate,4.0,Small molecule,13,cotempla xr-odt|daytrana|methylphenidate|methylphenidate|methylphenidate,
CHEMBL8,ciprofloxacin,4.0,Small molecule,25,cetraxal|cipro|ciprofloxacin|ciprofloxacin|ciprofloxacin,bay o 9867 free base|bay-o-9867 free base|bay q 3939|bay-q-3939|bayq3939
CHEMBL802,minoxidil,4.0,Small molecule,38,loniten|lonolox|men's rogaine|minodyl|minoxidil,"nsc-757106|u-10,858|u-10858"
CHEMBL803,cytarabine,4.0,Small molecule,36,alexan|alexan 100|cytarabine|cytarabine|cytarabine,"nsc-287459|u-19,920|u-19920"
CHEMBL806,flutamide,4.0,Small molecule,18,chimax|drogenil|eulexin|flutamide|flutamide,nsc-215876|sch 13521|sch-13521
CHEMBL81,raloxifene,4.0,Small molecule,13,raloxifene|raloxifene,j22.982b|ly-139481|nsc-747974
CHEMBL810,temozolomide,4.0,Small molecule,30,temodal|temodar|temomedac|temozolomide|temozolomide,ccrg-81045|m-39831|m&b 39831|m&b-39831|nsc-362856
CHEMBL816,ethylenediamine,3.0,Small molecule,7,edamine,pb-05721|pb05721
CHEMBL820,busulfan,4.0,Small molecule,23,busilvex|busulfan|busulfan|busulfan|busulfan fresenius kabi,nci-c01592|nsc-750
CHEMBL821,guanidine,4.0,Small molecule,2,,
CHEMBL82301,vicriviroc,3.0,Small molecule,6,vicriviroc,mk-7690|sch-417690 free base|sch-d
CHEMBL83,tamoxifen,4.0,Small molecule,12,tamoxifen|tamoxifen,ici-47699|nsc-727681
CHEMBL830,eflornithine,4.0,Small molecule,6,eflornithine|eflornithine,
CHEMBL834,pamidronic acid,4.0,Small molecule,7,pamidronic acid,
CHEMBL83527,pterostilbene,2.0,Small molecule,5,pterostilbene component of eh-301,
CHEMBL836,tamsulosin,4.0,Small molecule,11,tamsulosin|tamsulosin,hgp-0412|hip-1402|hip1402
CHEMBL837,7-ethyl-10-hydroxycamptothecin,2.0,Small molecule,13,,it-141|nk 012|nk-012|nk012|sn 38
CHEMBL84,topotecan,4.0,Small molecule,14,topotecan|topotecan,nsc-609699|nsc-641007|sk&f-104864|skf-104864
CHEMBL841,loperamide,4.0,Small molecule,7,loperamide|loperamide,
CHEMBL843,rosiglitazone maleate,4.0,Small molecule,15,avandia|rosiglitazone maleate|rosiglitazone maleate|rosiglitazone maleate component of avandamet|rosiglitazone maleate component of avandaryl,brl-49653-c|brl-49653c|nsc-717764
CHEMBL846,calcitriol,4.0,Small molecule,24,calcijex|calcitriol|calcitriol|calcitriol|calcitriol,ro 21-5535|ro-21-5535|ro-215535
CHEMBL848,lenalidomide,4.0,Small molecule,17,lenalidomide|lenalidomide|lenalidomide|lenalidomide accord|lenalidomide mylan,cc-5013|cdc-501|nsc-747972|syp-1512
CHEMBL852,melphalan,4.0,Small molecule,26,alkeran|melphalan|melphalan|melphalan,cb 3025|cb-3025|nci-c04853|nsc-241286|nsc-8806
CHEMBL86,metoclopramide,4.0,Small molecule,11,metoclopramide|metoclopramide,
CHEMBL870,alendronic acid,4.0,Small molecule,10,alendronic acid|binosto|fosamax,
CHEMBL877,tranexamic acid,4.0,Small molecule,36,cyklo-f heavy period relief|cyklokapron|exacyl|lysteda|menstralite,cl 65336|cl-65336|cl65336|lb-1148|lb1148
CHEMBL888,gemcitabine,4.0,Small molecule,12,gemcitabine|gemcitabine|gemcitabine|gemzar,ly-188011|ly188011|nsc-613327
CHEMBL889,palifosfamide,3.0,Small molecule,10,palifosfamide|palifosfamide,ipm|nsc-297900|zio-201
CHEMBL902,famotidine,4.0,Small molecule,42,famotidine|famotidine|famotidine|famotidine|famotidine component of duexis,l 643341|mk-208|nsc-757810|ym-11170
